Account,Allocation,BAL (raw),vlCVX (raw),Voting power (raw),BAL (rescaled),vlCVX (rescaled),Voting power (rescaled),Vote
0xf2f80a46b71f797db3856d99ca18aff05ffd6801,185797164841632451271,0,3139652360012218196061,0,0,185797164841632451271,0,-
0x62151c0e69d03e2fb1f16b7657d12e0f4eff1cee,185745913193811304609,0,3138497660234486829722,0,0,185745913193811304609,0,-
0x644be8a25be30a21e2dffeae4fc43937fbcf3efd,185703142525484878433,0,3137534118241141641192,0,0,185703142525484878433,0,-
0xa40225e6e392ed51d4aeca2646f90fe8bcf971ce,185337569480655787402,0,3129301470566896568926,0,0,185337569480655787402,0,-
0x6d8743d7ed5db4f6896de7a6e2fe391c66de6ca8,185322294207319231418,0,3128957591529868295765,0,0,185322294207319231418,0,-
0xdc42911845e5111b49b889910b0ad5f3939320c4,185189761486046393202,0,3125974393485925247660,0,0,185189761486046393202,0,-
0x7ef001e2627d5b9016503a8f62f5188db69c95b6,184608299047284020844,0,3112894585761398047907,0,0,184608299047284020844,0,-
0xec70538beac744eec5edec4b329205a4b29ba8ae,184511640362435713314,0,3110721609874524347106,0,0,184511640362435713314,0,-
0x4e56b5fc25f8b530bd0235e7b6b411c151cafd26,184432615854741413841,950994138888393156059,0,0,184432615854741413841,0,0,-
0x3a147dfe94a3c96bdb76e22efdf5a9d992db3a66,184307710916173107307,0,3106138333713610336417,0,0,184307710916173107307,0,-
0xa7a2c0139ba96b29eb004d6ad7d6333d0236b625,183996939289437648313,948000000000000000000,0,0,183996939289437648313,0,0,-
0x8300f00d34d7679f26b049e1503823b34194d6cd,183989946192602275232,0,3099000000000000000000,0,0,183989946192602275232,0,-
0xb8b443340b86156f4c5699d8730c05a54b5cdbe6,183986458083537087305,0,3098921665170216783736,0,0,183986458083537087305,0,-
0x686dfebf95ec7fab763a8f1ef66f67faca5803a9,183982403136139623712,0,3098830601090000072872,0,0,183982403136139623712,0,-
0x3979dadc2710a6db1dfea706d9376256d69a6eae,183355855979244381615,943598522544700017534,0,0,183355855979244381615,0,0,-
0x300772d881e58a4eb2bb0844d5fc9b2e5476b31b,183337144356558297886,0,3084348216463297831069,0,0,183337144356558297886,0,-
0x0f8b170477b8eeff5fefda5abc14494afdc81db6,183262229441974966448,942956140787281700000,0,0,183262229441974966448,0,0,-
0x74b4b8c7cb9a594a6440965f982def10bb9570b9,183233121570752587104,942756450835643181374,0,0,183233121570752587104,0,0,-
0xbc12a9b7da3cefe597c9e3f265b54342e22e2e64,183174666314920870036,0,3080704184409453318949,0,0,183174666314920870036,0,-
0xc397a2c2963e3181883b7135a7ef1ba85e8ceb82,183164529244396419472,0,3080476867476288589387,0,0,183164529244396419472,0,-
0x7246a274656e797fab4b02eb1e0581d46f0358e2,183081270265187583846,0,3078610000000000127329,0,0,183081270265187583846,0,-
0xcc4274a80fad7de1eaee482f25542a5e781ad4e6,183077012766987735404,0,3078514544208057031938,0,0,183077012766987735404,0,-
0x57e6cf96a2e99a3fdaa79acc3a14fc9be1eabc03,182600836301839422049,938421369024356100000,0,0,182600836301839422049,0,0,-
0x120c7e7fa53dcf13ddc78a6a80369a514aae9cb1,182264001628680063050,936113999999999900000,0,0,182264001628680063050,0,0,-
0x3f62a4b77fc326597d129bc3c896071146cbc9e0,182048170637827695373,0,3055468977144929340284,0,0,182048170637827695373,0,-
0xdaa070d909e010211606144ede5b2ca6864c2c1c,181425497461184420445,0,3041542456749508346547,0,0,181425497461184420445,0,-
0x043796319db3b8601013477f9473064f22df527c,181328967574905107085,0,3039384923121843712579,0,0,181328967574905107085,0,-
0xe59a4be85f063f1080a0443e6a5fa1dc398a9421,181316168633786361397,929628829675500284629,0,0,181316168633786361397,0,0,-
0xb82e12d1da436611c5c94d535c3a40f5fb3f35ab,180953656186215539492,0,3031000000000000000000,0,0,180953656186215539492,0,-
0xbdf81b19af7848f7384c38e68208885ff0c9f390,180908878607899623603,0,3030000000000000000000,0,0,180908878607899623603,0,-
0xd20b129ad49b8638404ddc42b46c0f8fe47a3045,180823686094443417005,126551369821184266584,2156643907234869857348,0,40635394800921403657,140188291293522013348,0,-
0xbbd4178fc396990b5092114516863df132c79cb7,180691124611316553228,0,3025138162245619696478,0,0,180691124611316553228,0,-
0xe313b2fbe207f08bc9d86c281c6d9f64df07f880,180625914859214162789,0,0,39695452177384453,0,0,180625914859214162789,N
0x48de880869eae3ff014260a5c2fadeb11018b495,180456848695339999722,0,3019909616771297805826,0,0,180456848695339999722,0,-
0x19803e8c2e54722d22e8dd05c3c602db3271e5fb,180328571867347363877,0,3017047706185489460040,0,0,180328571867347363877,0,-
0x07c76b081f883c0ff9ed0e84cf5860c06462b5d6,180275207960085936065,922519480890000100000,0,0,180275207960085936065,0,0,-
0xfab3b859f4d2175cc7bcd6f343cfee4edf9445ab,180243801787977503182,0,3015156821999999920081,0,0,180243801787977503182,0,-
0xbbc3981cb8116477b7ba26f347cf6b07e09edf6c,180231110122878419588,0,3014873746808677424269,0,0,180231110122878419588,0,-
0x32a1874657673c8403059cb30880612af7d2c9c6,180227814065010932154,0,3014800232544780101307,0,0,180227814065010932154,0,-
0x1fac31e07134ba0aeb8d2b5954f3d807464c7098,180050855573203222093,0,3010854062651307231135,0,0,180050855573203222093,0,-
0xf79ccc34336f6af61f9431cefe29e0f19a0ffe16,180033608678478344700,0,3010469526450151533936,0,0,180033608678478344700,0,-
0x19f5572ec81f6a952c235f42301ca15e6475efd4,179655542910663939438,918293901991578195521,0,0,179655542910663939438,0,0,-
0xac10e49b8c0f1ce88b858429a742bd723c898963,179589511534753711430,0,3000572182080035418039,0,0,179589511534753711430,0,-
0x9f5a291d8392e82f5be9da7c9e4d79e3a35f158d,179575181786584778365,0,3000252958746423701086,0,0,179575181786584778365,0,-
0x015ea041f9aab96aef7f9194d6ef95d9afb48804,179564897777476630836,0,3000023867443688232015,0,0,179564897777476630836,0,-
0x56d9543289a69176aec68bb76eb762108098b2cf,179564196412938827052,0,3000008243684928402217,0,0,179564196412938827052,0,-
0xcb45b6be12647943fb5a49ab68aed7283bcf0743,179563826346163693870,0,3000000000000000000000,0,0,179563826346163693870,0,-
0x7615ceec338bc6bb94bc73e5f8e534b8157c653d,179563826346163693870,0,3000000000000000000000,0,0,179563826346163693870,0,-
0x6512cbdad4d76ff79d3e96ace168f2e1315c1ece,179563826346163693870,0,3000000000000000000000,0,0,179563826346163693870,0,-
0xf84d507a765b19840416b88201f5309aba742ca5,179563826346163693870,0,3000000000000000000000,0,0,179563826346163693870,0,-
0xcab8736dbe52971e33e54d095e299bcced2012a2,179563826346163693870,0,3000000000000000000000,0,0,179563826346163693870,0,-
0x2f361e48a3a6631429f35376eccb2ad79cfb5db2,179563826346163693870,0,3000000000000000000000,0,0,179563826346163693870,0,-
0x5eed5b51998d5d422a9fc8ee09ef9c925cfa2e25,179563826346163693870,0,3000000000000000000000,0,0,179563826346163693870,0,-
0x6fc34a8b9b4973b5e6b0b6a984bb0becc9ca2b29,179563826346163693870,0,3000000000000000000000,0,0,179563826346163693870,0,-
0x57216f8e4df3fa71eea448d5fdb2619ce256f005,179517727497874233222,0,2998973136702496503858,0,0,179517727497874233222,0,-
0x1e51c833e3df2bd7824ca99ed891b9d252cb131b,179069331436343333053,914300916675963094349,0,0,179069331436343333053,0,0,-
0x7c2ea10d3e5922ba3bbbafa39dc0677353d2af17,179059239452759072719,914232213132690300000,0,0,179059239452759072719,0,0,-
0xe97b0792297592275bde0abfb9bf39f7971a8365,178988744740608581196,0,2987196209091831860860,0,0,178988744740608581196,0,-
0x57b18c6717a2b1dcf94351d7c6167691425737dc,178878563003592887526,913002434313314893188,0,0,178878563003592887526,0,0,-
0x5ad852f4b40595962f199992f6cbde89cb5b2f59,178751592853199070987,912138456441125569541,0,0,178751592853199070987,0,0,-
0x2082c5a3c08a4d5ade0ce779e24b463daa241646,178490396745200484929,0,2976111921699858612556,0,0,178490396745200484929,0,-
0xc3278e373057ab58d9fa2a43695aa7faddc08fae,178331161839154333393,0,2972572381689999929222,0,0,178331161839154333393,0,-
0xbda74636999a025cbd9f7b16edd65323e95b1bb3,178196452999409274298,0,2969578839783032890409,0,0,178196452999409274298,0,-
0x9accd33c5a81ffe084036f6b68d8f4cdd4a7cafe,178195176890925552016,908354695959442200000,0,0,178195176890925552016,0,0,-
0x702a6ad13c7bb9ed339f5a237d09e2e67dba77ee,177680095568363213943,0,2958111173522444914852,0,0,177680095568363213943,0,-
0xfff240e84814259af67686b33ddfd240c5590096,177639810380274553836,904581997094656230729,0,0,177639810380274553836,0,0,-
0xe1a626a3ea90d0c23984e90c95ed48fd4dbc8d59,177377577626770744246,902801970825463854453,0,0,177377577626770744246,0,0,-
0xb37ab221a5bb358922c1633a0a239f2312c889b3,176287341476292851894,895410900004553600000,0,0,176287341476292851894,0,0,-
0x4d25b4aa76d9c7f45bc6128b8096431592409bef,176231867519862902327,0,2926007113610951364535,0,0,176231867519862902327,0,-
0xf4613132baca9aabe16a04ed388e9efcf3972475,176096986027442198974,0,2923021547986986206524,0,0,176096986027442198974,0,-
0x0f2f9599c19cddd869d0bbf7bc3bfe354dd5b40a,175789072467330186100,0,2916208820549549272982,0,0,175789072467330186100,0,-
0xea536f226ec8b6b34dc4e3ba80a0756b61039bf8,175757958241322882031,0,2915520625299135645037,0,0,175757958241322882031,0,-
0x2db1d8cdf1abe8c70b531a790cdf2ff38aecf652,175691398686378079219,891377237003666200000,0,0,175691398686378079219,0,0,-
0xba39bf5db0cc53337ffbf4ab2bd2c014f12d0ae2,175455686364665865540,0,2908836985320139319811,0,0,175455686364665865540,0,-
0x296fc536f85209d6965dd04128d2dbe484c27ec9,174955549709535091552,0,2897786716291607717721,0,0,174955549709535091552,0,-
0xacbda2c91724b9d512d22a0afa982847c07dc921,174686926840609487499,884588749999999900000,0,0,174686926840609487499,0,0,-
0x6e143394af5f4f5701bcf4298074d5c28eea1c99,174633549917643591698,884228377901265114146,0,0,174633549917643591698,0,0,-
0x9a7951bcb4104d025e26d7800886254218890eb3,174583210509982677650,0,2889566901210398555122,0,0,174583210509982677650,0,-
0xc6560ff6313340b9c23dd9f7913fa30e7791771b,174573646133306169759,883823983689631061295,0,0,174573646133306169759,0,0,-
0xa06280424891c53dfa9b68c073a802fa76c709cd,174397475121435576284,0,2885468762609287750820,0,0,174397475121435576284,0,-
0xc6c31b566b818d7f156b6cd2995667d5ab2c1e39,174122868980948169337,0,2879412410218472359702,0,0,174122868980948169337,0,-
0xdbfb0785366262f4736bcb5757cb20f0065c4dd1,173941109993030920577,0,2875405523084909418685,0,0,173941109993030920577,0,-
0x509dcc51971b5b77b91585553f3e7c2527c92460,173919141917780848416,0,2874921330128305726248,0,0,173919141917780848416,0,-
0xb3f09f6d5d1d22579383e56123b7c360f343e255,173778999477072972013,0,2871832964893252665206,0,0,173778999477072972013,0,-
0x4b6623af245864f7e298b8be0f905930404d5938,173670352454152038035,0,2869439245773472066503,0,0,173670352454152038035,0,-
0x8591aade36f0fb57da37f1f0067ed7ac23a84a79,173600837283346976392,0,2867907944291026069550,0,0,173600837283346976392,0,-
0x85419d3637f65773068d9f8329b3a80920c8ca76,173543704985931952933,876878373024001120939,0,0,173543704985931952933,0,0,-
0xf732ee995d208bc8237797c86b42ccf759f88a56,173477451026114664501,0,2865190457373232675309,0,0,173477451026114664501,0,-
0x2e5a6a3a79237aac0a1b5078cfe9a374626d2fad,173278128236056943479,0,2860801888053800666967,0,0,173278128236056943479,0,-
0xd0c417aab37c6b3acf93da6036bfe29963c5b3d9,173094831789156529567,873855600000000100000,0,0,173094831789156529567,0,0,-
0x67f5e43dba5d8218786d6ad8c7b9558fb88024d2,172916232156955686605,872653611917960000000,0,0,172916232156955686605,0,0,-
0x69b4ca45501d10eca776730addad3794132765f3,172810598823117345546,0,2850514710136131725449,0,0,172810598823117345546,0,-
0x6483313c87d8cf60ab4a21407a67e4ac7fab6031,172375012259327974107,0,2840938723416625180107,0,0,172375012259327974107,0,-
0xcb442c04b4f097365fc164f9199a828fa1926526,172173131338624926912,0,2836503282821023276483,0,0,172173131338624926912,0,-
0xf0c5ed4e9c62fd017681edc576cd5e0dcc5cab52,171979206873551333956,0,2832244282269447467115,0,0,171979206873551333956,0,-
0x79dab427458cab98770f3695e1d9dee5e9c43cad,171924871685166891666,0,2831051251046022116498,0,0,171924871685166891666,0,-
0x70ddb5abf21202602b57f4860ee1262a594a0086,171755627781431030598,0,0,35000000000000003,0,0,171755627781431030598,Y
0x4f8461b7d3bf8e28c05072b2938db3a72dc52a78,171744215239375648707,0,2827085502825166713592,0,0,171744215239375648707,0,-
0xd682fb159a2cbc47de97a046d76391ddae104988,171533273864617257232,0,2822456703012319394475,0,0,171533273864617257232,0,-
0xb913df76908ddadca666116730dab1e4037a1c91,171460048893561520345,0,2820850331645997812302,0,0,171460048893561520345,0,-
0x4f2222879d0f2e35dbf0d9e35a228953b71181dd,171307108252083224897,0,2817495936948961116286,0,0,171307108252083224897,0,-
0x8e3ef6f89fe04a306dc6aaa44b7fd551e288a801,170476758909842345702,0,2799301604388641862897,0,0,170476758909842345702,0,-
0x346c48ff889501a968f1ab5256480baba010bbb5,170397374686152517143,855745724643254334296,0,0,170397374686152517143,0,0,-
0x4a60ce62f425c8a1c0b07083552369b011963e6b,170253218330776007861,0,2794408497864902528818,0,0,170253218330776007861,0,-
0x03387d5015f88aea995e790f18ef7ff9dfa0943c,169581509178726435039,0,2779718266147202484717,0,0,169581509178726435039,0,-
0xdf4c6ae7ab355ce74d95968a813686a78846799c,169290462848981064781,848341791807410004367,0,0,169290462848981064781,0,0,-
0x393a9d1b3f73d1af1d364979a388f620aebd4689,169240885592553695460,848010555147582181235,0,0,169240885592553695460,0,0,-
0x8c984fe3241267ce8f2277f4d93c45a86838da00,169145391061903382024,0,2770190768391246365354,0,0,169145391061903382024,0,-
0x8f611742f42ede7de5300c71f0fbb253ebb6b39a,168907314332103652532,0,2764993163407002612075,0,0,168907314332103652532,0,-
0xca3e3db596bcccbdeaadea340ccc633168febd0c,168731426669912707439,844608621900000000000,0,0,168731426669912707439,0,0,-
0x49850fe1c9ef73aa1b1fb2172626f1d8e04f9ae7,168537732294380646181,0,2756929419749935277650,0,0,168537732294380646181,0,-
0xd180dd68759a1570a66439548319b94240f309c0,168437546485477554370,0,2754744525546559088980,0,0,168437546485477554370,0,-
0x9334fe0d6adf6531500b5d7848c6e3b70a21329f,168343980946627965523,0,2752704400127429835266,0,0,168343980946627965523,0,-
0xa8a6885f554b1f468d9307ad5d6ef20ee3502632,168307358420611734573,841779497990000000000,0,0,168307358420611734573,0,0,-
0xe90b4aa6002e263031e9a05d50ce8709b9f92fa8,168219112049867675296,0,2749982317564278673672,0,0,168219112049867675296,0,-
0xb5ff60f970eff7311a94de05e38a183f8fe1e781,167851471470709554978,838740748383425938073,0,0,167851471470709554978,0,0,-
0x53918ad92553a17fa6acf47e9f81f5b9dcc583a9,167670547262271554700,0,2738031848474009620986,0,0,167670547262271554700,0,-
0xe0b7f05887886e300d5c7765cf1c603bf5975587,167639787266201125249,0,2737362128199999915523,0,0,167639787266201125249,0,-
0xdd7a2b8389fdd59ba2aa526b31ad2ed6c0de3a6c,167506281552164864479,0,2734455857352148086648,0,0,167506281552164864479,0,-
0x11d3f74396cdf6fa3d2ce053afacad62051fbe49,167454143848493458790,836094573021009296099,0,0,167454143848493458790,0,0,-
0xe9ed43ea13d8846c873eb6a8460c9afe350d75ae,167355293406779310317,0,2731169943723793039680,0,0,167355293406779310317,0,-
0xc8992a40496b6279bd5475cfd8c2efdb6513e349,167088212806947552735,833659347348211554163,0,0,167088212806947552735,0,0,-
0xba2258096034783747c1c62881ae09e4f318099c,167047945685503293589,0,2724484272740348387742,0,0,167047945685503293589,0,-
0x19e842abd38148771d58874e11dbf9c32b5f18f7,166977644245058513661,0,2722955595989605626528,0,0,166977644245058513661,0,-
0x0debad9e1dbbeb03c74a9964c30aff7a07f58dc8,166334200913073999573,0,2708974152284711180982,0,0,166334200913073999573,0,-
0x9412e1c500c6ff7c211ead40abafa21db0d72305,166197764893866320790,0,2706011834168836685421,0,0,166197764893866320790,0,-
0x2b2b623d5b40e8d5d0932abf4bb383b2b42f69c5,166104444984466510959,0,2703986125866161273734,0,0,166104444984466510959,0,-
0x2e6962386de46e8768d45e748122a2a6b5cc96ef,166042449735940522260,0,2702640596043413552252,0,0,166042449735940522260,0,-
0x450c0c90706a8cc664e8b496711370b43415715d,165888558467667166951,825688273302638500000,0,0,165888558467667166951,0,0,-
0x234874cc88f503d6121639ac498b7c89e3c172e5,165799659332721063265,825098347816436785251,0,0,165799659332721063265,0,0,-
0x28e3ad3b3a7924f4745f26a05888063169c51100,165709474756618163838,824500000000000000000,0,0,165709474756618163838,0,0,-
0x23d912436624347a6698baa640ab468470a3eead,165193197031521265217,0,2684225497522374553228,0,0,165193197031521265217,0,-
0x8ec527695de6dd2b404d0ecc1d688e689e81006a,164899384786803949510,0,2677861842068143687356,0,0,164899384786803949510,0,-
0x21a826daf4585b81703bbe27292fa9baedf917cf,164767987395561959829,818260000000000000000,0,0,164767987395561959829,0,0,-
0x576215f5a70e88acf2bd11810acdc200f5dff080,164658748727388513089,0,2672652739592753277975,0,0,164658748727388513089,0,-
0xe23b25a8056b91f38c2ca29afc95d4d52d8f05df,164611480328653499328,0,2671629808051937288838,0,0,164611480328653499328,0,-
0xb0ec32d3d219afd97b87e167ce518228647ef2b2,164581931572602513825,817028260906460203917,0,0,164581931572602513825,0,0,-
0x9fc27fb296edf4b8b6aa3ce42e9ba24bfa4c8d3e,164505716745914071453,816523832421285600000,0,0,164505716745914071453,0,0,-
0x8ba0ce042a97d214fc34c4996f6a2092d7f57aa0,164406039790041916149,0,2667185023942889984028,0,0,164406039790041916149,0,-
0x0a7382b5469d9ff71a9742f2e93303fa353771d3,164353115291471254977,0,2666040282090272739879,0,0,164353115291471254977,0,-
0x5e91d547a6f279e6d59086e30e25c964efe4b463,164277116262955388493,0,2664396659624977019121,0,0,164277116262955388493,0,-
0x01978366287e65337889e4104d3481dd59a2aff5,164241808443819252261,814777755052935600000,0,0,164241808443819252261,0,0,-
0xcebf685d48005a1d34086fee14e34639341e84ab,163957294915861581330,0,2657482697537033345725,0,0,163957294915861581330,0,-
0xbf15bd159ae5b410c4b7d4ae0230fb81f2f21cf1,163902043325123912609,812531168571912530752,0,0,163902043325123912609,0,0,-
0x68aadb957c1f96dc4495be0f0dd1fac21e13f64c,163842401244123919923,0,2655000000000000000000,0,0,163842401244123919923,0,-
0xf8909418defb7b55d9e2519628c23a413311cfce,163768363586310073288,811647680000000000000,0,0,163768363586310073288,0,0,-
0x030ae585db6d5169b3594ec37c008662f2494a1d,163749724390664226803,0,2652997800778690816514,0,0,163749724390664226803,0,-
0xfb325ee61cef82a6e360755aa2fc105d545b07fd,163469905886998844835,0,2646954868521436310402,0,0,163469905886998844835,0,-
0xd576b5994865c94a0a6449687c2a08e47fd77bb4,163396531201423158564,0,2645370846481982425757,0,0,163396531201423158564,0,-
0xd68a5ccde1e5273c79cd40711fe4750122cdd865,163294461380209838808,808517600499910100000,0,0,163294461380209838808,0,0,-
0x38b7679b72e53ad2902f9cb888478b7651f826e2,163196342313374344712,0,2641050349358751191176,0,0,163196342313374344712,0,-
0x707d306714ff28560f32bf9dae973bd33cd851c5,163159222317290556248,0,0,30783618666143635,0,0,163159222317290556248,Y
0xde3ba1b41e6c612a3ca3213b84bdaf598dffdb9b,163110925304122332591,807306174695733623924,0,0,163110925304122332591,0,0,-
0x969ac363ff931d9b47c50c7df6c7f1350f8c926d,163071744875146748655,0,2638362166334788071254,0,0,163071744875146748655,0,-
0x415017fbc4bbdaf462b0ed72193babe317fbf9f6,163055155956590340338,806938160330000100000,0,0,163055155956590340338,0,0,-
0xac59f71c383de1ef94802676f72f1bae3d7d3029,162886269023048754434,805823954286678940662,0,0,162886269023048754434,0,0,-
0xd4f1b9823e525bfeef6a9c9cd94d6b260254a3c9,162856287880977333771,805626198462473700000,0,0,162856287880977333771,0,0,-
0x94a0575635ce1cb0cc241918eb3f5a4c92552e0d,162817046791461272903,150019860150047009029,1687916593527434770294,0,46165326665041511944,116651720126419760959,0,-
0x545f6e6d4ddabf56f988947d0380a92d745d9260,162614258769083960487,0,2628497802096119357884,0,0,162614258769083960487,0,-
